-189.230441	1818	327	第4次独立实验的637次
-189.230441	1866	331	第4次独立实验的638次
-189.230441	1915	334	第4次独立实验的639次
-189.230441	1964	338	第4次独立实验的640次
-189.230441	2014	346	第4次独立实验的641次
-189.230441	2064	349	第4次独立实验的642次
-189.230441	2114	353	第4次独立实验的643次
-189.230441	2162	354	第4次独立实验的644次
-189.230441	2210	356	第4次独立实验的645次
-189.230441	2260	358	第4次独立实验的646次
-189.230441	2308	359	第4次独立实验的647次
-189.230441	2357	361	第4次独立实验的648次
-189.230441	2406	362	第4次独立实验的649次
-189.230441	2456	363	第4次独立实验的650次
-189.230441	2506	369	第4次独立实验的651次
-189.230441	2554	372	第4次独立实验的652次
-189.230441	2604	376	第4次独立实验的653次
-189.230441	2653	380	第4次独立实验的654次
-189.230441	2703	382	第4次独立实验的655次
-189.230441	2753	385	第4次独立实验的656次
-189.230441	2802	387	第4次独立实验的657次
-189.230441	2852	391	第4次独立实验的658次
-189.230441	2901	393	第4次独立实验的659次
-189.230441	2949	395	第4次独立实验的660次
-189.230441	2997	398	第4次独立实验的661次
-189.230441	3046	399	第4次独立实验的662次
-189.230441	3096	402	第4次独立实验的663次
-189.230441	3145	403	第4次独立实验的664次
-189.230441	3194	404	第4次独立实验的665次
-189.230441	3243	407	第4次独立实验的666次
-189.230441	3291	411	第4次独立实验的667次
-189.230441	3340	413	第4次独立实验的668次
-189.230441	3390	417	第4次独立实验的669次
-189.230441	3439	421	第4次独立实验的670次
-189.232328	3488	428	第4次独立实验的671次
-189.232328	3536	433	第4次独立实验的672次
-189.232328	3585	435	第4次独立实验的673次
-189.232328	3634	439	第4次独立实验的674次
-189.232328	3683	441	第4次独立实验的675次
-189.232328	3733	441	第4次独立实验的676次
-189.232328	3783	442	第4次独立实验的677次
-189.232328	3832	444	第4次独立实验的678次
-189.232328	3882	446	第4次独立实验的679次
-189.232328	3931	449	第4次独立实验的680次
-189.233726	3980	451	第4次独立实验的681次
-189.233726	4029	453	第4次独立实验的682次
-189.233726	4076	457	第4次独立实验的683次
-189.233726	4126	458	第4次独立实验的684次
-189.233726	4176	461	第4次独立实验的685次
-189.233726	4226	461	第4次独立实验的686次
-189.233726	4276	462	第4次独立实验的687次
-189.233726	4326	464	第4次独立实验的688次
-189.233726	4375	464	第4次独立实验的689次
-189.233726	4425	465	第4次独立实验的690次
-189.234319	4475	466	第4次独立实验的691次
-189.234319	4524	467	第4次独立实验的692次
-189.234319	4573	467	第4次独立实验的693次
-189.234319	4622	469	第4次独立实验的694次
-189.234319	4670	471	第4次独立实验的695次
-189.234319	4719	472	第4次独立实验的696次
-189.234319	4769	472	第4次独立实验的697次
-189.234319	4818	476	第4次独立实验的698次
-189.234319	4865	478	第4次独立实验的699次
-189.234319	4914	478	第4次独立实验的700次
-189.234319	4963	481	第4次独立实验的701次
-189.234319	5011	484	第4次独立实验的702次
-189.234319	5058	487	第4次独立实验的703次
-189.234319	5108	487	第4次独立实验的704次
-189.234319	5158	488	第4次独立实验的705次
-189.234319	5208	488	第4次独立实验的706次
-189.234319	5257	489	第4次独立实验的707次
-189.234319	5307	491	第4次独立实验的708次
-189.234319	5357	492	第4次独立实验的709次
-189.234319	5407	495	第4次独立实验的710次
-189.239028	5456	497	第4次独立实验的711次
-189.239028	5505	501	第4次独立实验的712次
-189.239028	5554	509	第4次独立实验的713次
-189.239028	5604	512	第4次独立实验的714次
-189.239028	5653	513	第4次独立实验的715次
-189.239028	5701	515	第4次独立实验的716次
-189.239028	5750	520	第4次独立实验的717次
-189.239028	5798	521	第4次独立实验的718次
-189.239028	5846	524	第4次独立实验的719次
-189.239028	5895	527	第4次独立实验的720次
-189.239028	5945	530	第4次独立实验的721次
-189.239028	5995	534	第4次独立实验的722次
-189.239028	6045	539	第4次独立实验的723次
-189.239028	6095	542	第4次独立实验的724次
-189.239028	6143	546	第4次独立实验的725次
-189.239028	6191	551	第4次独立实验的726次
-189.239028	6240	551	第4次独立实验的727次
-189.239028	6290	553	第4次独立实验的728次
-189.239028	6339	555	第4次独立实验的729次
-189.239028	6388	559	第4次独立实验的730次
-189.239837	6436	563	第4次独立实验的731次
-189.239837	6486	567	第4次独立实验的732次
-189.239837	6534	567	第4次独立实验的733次
-189.239837	6584	567	第4次独立实验的734次
-189.239837	6633	568	第4次独立实验的735次
-189.239837	6683	570	第4次独立实验的736次
-189.239837	6732	572	第4次独立实验的737次
-189.239837	6782	573	第4次独立实验的738次
-189.239837	6832	573	第4次独立实验的739次
-189.239837	6881	574	第4次独立实验的740次
-189.239837	6930	576	第4次独立实验的741次
-189.239837	6980	576	第4次独立实验的742次
-189.239837	7030	576	第4次独立实验的743次
-189.239837	7080	577	第4次独立实验的744次
-189.239837	7130	577	第4次独立实验的745次
-189.239837	7180	577	第4次独立实验的746次
-189.239837	7228	578	第4次独立实验的747次
-189.239837	7278	579	第4次独立实验的748次
-189.239837	7324	581	第4次独立实验的749次
-189.239837	7369	583	第4次独立实验的750次
-189.239837	7419	584	第4次独立实验的751次
-189.239837	7467	586	第4次独立实验的752次
-189.239837	7517	588	第4次独立实验的753次
-189.239837	7566	588	第4次独立实验的754次
-189.239837	7615	589	第4次独立实验的755次
-189.239837	7663	590	第4次独立实验的756次
-189.239837	7711	591	第4次独立实验的757次
-189.239837	7760	591	第4次独立实验的758次
-189.239837	7809	592	第4次独立实验的759次
-189.239837	7858	593	第4次独立实验的760次
-189.239837	7907	596	第4次独立实验的761次
-189.239837	7957	599	第4次独立实验的762次
-189.239837	8007	602	第4次独立实验的763次
-189.239837	8056	604	第4次独立实验的764次
-189.239837	8106	605	第4次独立实验的765次
-189.239837	8154	606	第4次独立实验的766次
-189.239837	8203	607	第4次独立实验的767次
-189.239837	8253	608	第4次独立实验的768次
-189.239837	8302	609	第4次独立实验的769次
-189.239837	8352	610	第4次独立实验的770次
-189.239837	8402	612	第4次独立实验的771次
-189.239837	8451	614	第4次独立实验的772次
-189.239837	8500	614	第4次独立实验的773次
-189.239837	8548	615	第4次独立实验的774次
-189.239837	8598	615	第4次独立实验的775次
-189.239837	8647	615	第4次独立实验的776次
-189.239837	8697	615	第4次独立实验的777次
-189.239837	8746	615	第4次独立实验的778次
-189.239837	8795	616	第4次独立实验的779次
-189.239837	8843	617	第4次独立实验的780次
-189.239837	8893	618	第4次独立实验的781次
-189.239837	8943	619	第4次独立实验的782次
-189.239837	8990	621	第4次独立实验的783次
-189.239837	9039	622	第4次独立实验的784次
-189.239837	9087	624	第4次独立实验的785次
-189.239837	9137	625	第4次独立实验的786次
-189.239837	9187	626	第4次独立实验的787次
-189.239837	9234	627	第4次独立实验的788次
-189.239837	9283	628	第4次独立实验的789次
-189.239837	9332	629	第4次独立实验的790次
-189.239837	9382	631	第4次独立实验的791次
-189.239837	9431	634	第4次独立实验的792次
-189.239837	9481	636	第4次独立实验的793次
-189.239837	9531	637	第4次独立实验的794次
-189.239837	9579	637	第4次独立实验的795次
-189.239837	9629	638	第4次独立实验的796次
-189.239837	9679	638	第4次独立实验的797次
-189.239837	9727	639	第4次独立实验的798次
-189.239837	9777	641	第4次独立实验的799次
-189.239837	9826	642	第4次独立实验的800次
